Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Artist_Track
Green Day - Brain Stew/Jaded [Official Music Video],Green Day,29134130.0,300946.0,15066.0,True,True,137134525.0,Green Day-Brain Stew
Olivia Rodrigo - All I Want (From HSMTMTS | Alternate Video | Disney+),DisneyMusicVEVO,20369344.0,462099.0,6079.0,True,True,528853212.0,"Disney-All I Want - From ""High School Musical: The Musical: The Series"""
Eminem - The Real Slim Shady (Official Video - Clean Version),EminemVEVO,777507160.0,6489755.0,169037.0,True,True,1232567233.0,Eminem-The Real Slim Shady
,,,,,,,288028.0,Bibi Blocksberg-Kapitel 12: Der Hexenbesenausflug (Folge 146)
Oscar Maydon x Natanael Cano - Kilos De H [En Vivo],Rancho Humilde,2698802.0,50923.0,1254.0,False,False,3350653.0,Oscar Maydon-Kilos De H (En Vivo)
Aerosmith - Sweet Emotion,AerosmithVEVO,33597662.0,212652.0,6763.0,True,True,329839315.0,Aerosmith-Sweet Emotion
The Cure - Boys Don't Cry,TheCureVEVO,104414414.0,743868.0,13560.0,True,True,,The Cure-Boys Don't Cry - Single Version
P!NK - Never Gonna Not Dance Again (Official Video),PinkVEVO,10941241.0,216805.0,7540.0,True,True,34361626.0,P!nk-Never Gonna Not Dance Again
Alejandro Fernández - Me Hace Tanto Bien (Video Oficial),AFernandezVEVO,89474838.0,198028.0,3891.0,True,True,187498268.0,Alejandro Fernández-Me Hace Tanto Bien
Madonna - Frozen (Official Video) [HD],Madonna,174276639.0,1245864.0,59064.0,True,True,116151341.0,Madonna-Frozen
AC/DC - Highway to Hell (Official Video),acdcVEVO,274830901.0,2039258.0,44487.0,True,True,1143164505.0,AC/DC-Highway to Hell
Green Day - American Idiot [Official Music Video],Green Day,223477721.0,1599727.0,65058.0,True,True,706697133.0,Green Day-American Idiot
The Offspring - All I Want (Official Music Video),OffspringVEVO,23211619.0,142752.0,6483.0,True,True,59697490.0,The Offspring-All I Want
METAMORPHOSIS 2,INTERWORLD - Topic,4318413.0,123044.0,595.0,True,True,8871096.0,INTERWORLD-METAMORPHOSIS 2
Eminem - Without Me (Official Music Video),EminemVEVO,1590485349.0,11469490.0,341006.0,True,True,1457351902.0,Eminem-Without Me
MF DOOM - Meat Grinder | Rhymes Highlighted,Highlighted,1083267.0,38499.0,1223.0,False,True,61507232.0,MF DOOM-Meat Grinder
Attracted To You,PinkPantheress - Topic,1667361.0,39934.0,77.0,True,True,63343307.0,PinkPantheress-Attracted To You
The Black Eyed Peas - Meet Me Halfway (Official Music Video),BlackEyedPeasVEVO,458724349.0,2094991.0,73011.0,True,True,363930118.0,Black Eyed Peas-Meet Me Halfway
"Jodi Benson - Part of Your World (Official Video From ""The Little Mermaid"")",DisneyMusicVEVO,239113558.0,801663.0,0.0,True,True,205824087.0,Disney-Part of Your World
Shayad | Lockdown Version | Pritam | Arijit,Pritam,9928703.0,282832.0,12531.0,False,True,196665486.0,Pritam-Shayad
Aventura - Los Infieles,Aventura,297896303.0,741934.0,14151.0,True,True,211949405.0,Aventura-Los Infieles
John Mayer - You're Gonna Live Forever in Me (Audio),johnmayerVEVO,34026087.0,288641.0,6956.0,True,True,156875663.0,John Mayer-You're Gonna Live Forever in Me
Daft Punk - Around The World (Official Music Video Remastered),Daft Punk,38218353.0,466569.0,11904.0,True,True,293417547.0,Daft Punk-Around the World
Gravity Music Video- John Mayer,Sammi ,87229.0,692.0,21.0,False,False,324961495.0,John Mayer-Gravity
"J. S. Bach: Cantata Nº 208, 'Sheep May Safely Graze', BWV 208",The72NamesOfGOD,981019.0,5363.0,4.0,False,False,26244119.0,Johann Sebastian Bach-Sheep May Safely Graze
,,,,,,,279373631.0,Bob Marley & The Wailers-Redemption Song
The Notorious B.I.G. - Suicidal Thoughts (Official Audio),The Notorious B.I.G.,17764935.0,303998.0,8167.0,True,True,126109649.0,The Notorious B.I.G.-Suicidal Thoughts - 2005 Remaster
Christina Aguilera - Dirrty (Official HD Video) ft. Redman,CAguileraVEVO,168786985.0,691843.0,26111.0,True,True,190423840.0,Christina Aguilera-Dirrty (feat. Redman)
d4vd - NEVER AGAIN (Official Audio),d4vd,157711.0,4889.0,123.0,False,True,2921743.0,d4vd-NEVER AGAIN
The Rolling Stones - Angie - OFFICIAL PROMO (Version 1),The Rolling Stones,62281290.0,373853.0,11423.0,False,True,282086014.0,The Rolling Stones-Angie
KORDHELL - MURDER PLOT,KORDHELL,1458229.0,53510.0,2083.0,False,True,8718224.0,Kordhell-MURDER PLOT
Enrique Iglesias - I Like It (Official Music Video),EnriqueIglesiasVEVO,341252633.0,1169541.0,79714.0,True,True,184691650.0,Enrique Iglesias-I Like It
DVRST - SHE IS HYPERACTIVE,DVRST,920924.0,30851.0,1533.0,False,True,3710358.0,DVRST-SHE IS HYPERACTIVE
"Bruno Mars, Anderson .Paak, Silk Sonic - Blast Off [Official Audio]",Bruno Mars,5890347.0,90489.0,3823.0,True,True,49086757.0,Silk Sonic-Blast Off
The Notorious B.I.G. - Who Shot Ya? (Music Video) HD,Straight Outta MiddleEast,35891.0,696.0,59.0,False,False,154767780.0,The Notorious B.I.G.-Who Shot Ya? - 2005 Remaster
Britney Spears - Womanizer (Director's Cut) (Official HD Video),BritneySpearsVEVO,355445991.0,1489871.0,69084.0,True,True,423188557.0,Britney Spears-Womanizer
Aerosmith - Janie's Got A Gun,AerosmithVEVO,66608918.0,246673.0,9882.0,True,True,75160311.0,Aerosmith-Janie's Got A Gun
Die drei Fragezeichen - Das Geheimnis der Geisterinsel,Serien Schätze de,21912.0,256.0,5.0,False,False,,Die drei ???-Teil 15 - Das Geheimnis der Geisterinsel
The Rolling Stones - (I Can't Get No) Satisfaction (Official Lyric Video),ABKCOVEVO,142710738.0,943127.0,15095.0,True,True,561632246.0,The Rolling Stones-(I Can't Get No) Satisfaction - Mono Version
"Camilo, Evaluna Montaner - Índigo (Official Video)",CamiloVEVO,171403894.0,3018400.0,80704.0,True,True,205577936.0,Camilo-Índigo
Que De Raro Tiene Oficial   Vicente Fernández,Germán Ospina,2572387.0,14467.0,222.0,False,False,73322000.0,Vicente Fernández-Qué de Raro Tiene
Coldplay - Yellow (Official Video),Coldplay,832532409.0,4600933.0,118296.0,True,True,1483622308.0,Coldplay-Yellow
Rosa Linn - Snap - (Official Video),Rosa Linn,10365919.0,176135.0,3708.0,False,True,476702323.0,Rosa Linn-SNAP
"Rosa Linn, Duncan Laurence - WDIA (Would Do It Again) (Official Lyric Video)",RosaLinnVEVO,521833.0,15111.0,848.0,True,True,5718999.0,Rosa Linn-WDIA (Would Do It Again)
PinkPantheress - Do you miss me? (Lyric Video),Pinkpantheress,989986.0,54383.0,1584.0,True,True,10154176.0,PinkPantheress-Do you miss me?
Desperado (2013 Remaster),The Eagles - Topic,12025531.0,119037.0,410.0,True,True,150454398.0,Eagles-Desperado - 2013 Remaster
Mariah Carey - Always Be My Baby (Official Music Video),MariahCareyVEVO,306941658.0,1298739.0,43433.0,True,True,301955185.0,Mariah Carey-Always Be My Baby
Awaara - Chiru Chiru Video | Yuvanshankar | Karthi,SonyMusicSouthVEVO,50068446.0,238048.0,5428.0,True,True,16678743.0,Yuvan Shankar Raja-Chiru Chiru
interworld - metamorphosis (sped up),sparkle.,8359840.0,148520.0,1555.0,False,False,57161442.0,INTERWORLD-METAMORPHOSIS - Sped Up
ENHYPEN (엔하이픈) 'SHOUT OUT' MV (with ENG SUB),KV 킬링,77766.0,3439.0,41.0,False,False,25679398.0,ENHYPEN-SHOUT OUT
Gorillaz - DARE (Official Video),Gorillaz,259021161.0,1844658.0,72008.0,True,True,323850327.0,Gorillaz-DARE
Ludovico Einaudi - Rolling Like A Ball (Performance Video),LudovicoEinaudiVEVO,473964.0,10849.0,425.0,True,True,13213932.0,Ludovico Einaudi-Rolling Like A Ball
TZ da Coronel - Met Gala ft. Borges (Visualizer),Calli Cartel Records,5205251.0,41326.0,227.0,True,True,16756505.0,Tz da Coronel-Met Gala!
Ricardo Arjona   Minutos video Oficial   HQ,bcl014,5993047.0,34145.0,849.0,False,False,79062712.0,Ricardo Arjona-Minutos
Red Hot Chili Peppers - Dani California [Official Music Video],Red Hot Chili Peppers,324228662.0,1456622.0,49461.0,True,True,550067391.0,Red Hot Chili Peppers-Dani California
Sparks,Coldplay - Topic,73201019.0,787343.0,1637.0,True,True,475353044.0,Coldplay-Sparks
The Offspring - Gone Away,OffspringVEVO,39501121.0,238566.0,13057.0,True,True,90760058.0,The Offspring-Gone Away - 1997
